gisjoin_1790,cnty_area_1790,gisjoin_2020,cnty_area_2020,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,m1_weight,m2_weight,m3_weight,m4_weight
G0900130,893103845.358,25013,1642446420.35,45749.637,0,0,0,13251,13251,13250.999,.000051225441,0,0,0
G0900130,893103845.358,25027,4089993832.4,10494.927,0,0,0,13251,13251,13250.999,.000011751071,0,0,0
G0900150,1790216082.13,9011,1999374588.73,259355920,4192.6631,4121.2031,4410.752,28880.998,28881,28881,.14487408,.1451703,.14269599,.15272158
G0900150,1790216082.13,9013,1080357182.73,180946752,3031.6179,3013.5281,2993.9939,28880.998,28881,28881,.10107537,.10496929,.10434293,.10366656
G0900150,1790216082.13,9015,1349956508.73,1349769600,21656.717,21746.27,21476.254,28880.998,28881,28881,.75397021,.74986041,.7529611,.74361187
G0900150,1790216082.13,25027,4089993832.4,37573.656,0,0,0,28880.998,28881,28881,.000020988336,0,0,0
G0900150,1790216082.13,44003,487274885.022,97322.305,0,0,0,28880.998,28881,28881,.000054363441,0,0,0
G0900150,1790216082.13,44007,1128422719.18,2486.8733,0,0,0,28880.998,28881,28881,1.3891470e-06,0,0,0
G0900150,1790216082.13,44009,1457597808.85,6434.9956,0,0,0,28880.998,28881,28881,3.5945357e-06,0,0,0
G1000010,1525633963.44,10001,2067668239.6,1524605696,18907.609,18905.195,18905.262,18920,18920,18920,.99932599,.99934512,.99921751,.99922103
G1000010,1525633963.44,10003,1279523752.38,214452.98,0,0,0,18920,18920,18920,.00014056647,0,0,0
G1000010,1525633963.44,10005,3098719463.75,521629.66,0,0,0,18920,18920,18920,.00034191008,0,0,0
G1000010,1525633963.44,24011,844127337.957,153783.27,0,0,0,18920,18920,18920,.00010079958,0,0,0
G1000010,1525633963.44,24029,1070818785.42,18645.074,0,0,0,18920,18920,18920,.000012221198,0,0,0
G1000010,1525633963.44,24035,1322693987.06,119766.63,12.390307,14.804381,14.738924,18920,18920,18920,.000078502861,.00065487885,.00078247261,.00077901292
G1000030,1144705776.61,10001,2067668239.6,23281618,410.52307,0,0,19688.002,19687.998,19688,.020338517,.020851433,0,0
G1000030,1144705776.61,10003,1279523752.38,1121240960,19260.373,19669.141,19669.004,19688.002,19687.998,19688,.97950143,.97827971,.99904221,.99903512
G1000030,1144705776.61,24015,1082193864.46,141653.67,17.105127,18.858236,18.99674,19688.002,19687.998,19688,.00012374679,.0008688097,.00095785444,.0009648893
G1000030,1144705776.61,24029,1070818785.42,29808.422,0,0,0,19688.002,19687.998,19688,.000026040248,0,0,0
G1000030,1144705776.61,34033,964904892.725,659.60278,0,0,0,19688.002,19687.998,19688,5.7622037e-07,0,0,0
G1000030,1144705776.61,42029,1966318045.86,11050.915,0,0,0,19688.002,19687.998,19688,9.6539352e-06,0,0,0
G1000050,2461099202.75,10001,2067668239.6,229817.05,0,0,0,20488,20488,20488,.000093379836,0,0,0
G1000050,2461099202.75,10005,3098719463.75,2460513280,20488,20488,20488,20488,20488,20488,.99976194,1,1,1
G1000050,2461099202.75,24011,844127337.957,31345.703,0,0,0,20488,20488,20488,.000012736465,0,0,0
G1000050,2461099202.75,24045,1036531873.6,219131.83,0,0,0,20488,20488,20488,.000089038193,0,0,0
G1000050,2461099202.75,24047,1799687844.58,105508.51,0,0,0,20488,20488,20488,.000042870481,0,0,0
G1300330,4411427257.89,13031,1783563080.69,11459.045,0,0,0,9467,9467.001,9467,2.5975821e-06,0,0,0
G1300330,4411427257.89,13033,2162594763.75,2162260224,4656.2534,4090.0991,4068.2856,9467,9467.001,9467,.4901498,.49184045,.43203747,.42973337
G1300330,4411427257.89,13107,1787568595.78,187750.05,0,0,0,9467,9467.001,9467,.000042559932,0,0,0
G1300330,4411427257.89,13125,374131982.296,43546568,90.121033,99.185562,94.78656,9467,9467.001,9467,.0098713106,.0095194923,.010476978,.010012312
G1300330,4411427257.89,13125,374131982.296,.00023901473,0,0,0,9467,9467.001,9467,5.4180815e-14,0,0,0
G1300330,4411427257.89,13125,374131982.296,.078218527,0,0,0,9467,9467.001,9467,1.7730890e-11,0,0,0
G1300330,4411427257.89,13163,1371830966.02,28.097448,0,0,0,9467,9467.001,9467,6.3692420e-09,0,0,0
G1300330,4411427257.89,13163,1371830966.02,868263872,1871.0842,2205.5737,2143.7822,9467,9467.001,9467,.19682153,.19764279,.23297492,.2264479
G1300330,4411427257.89,13165,912901876.503,.31670424,0,0,0,9467,9467.001,9467,7.1791788e-11,0,0,0
G1300330,4411427257.89,13165,912901876.503,531395904,1141.5331,1284.192,1295.5468,9467,9467.001,9467,.12045895,.12058023,.13564929,.13684872
G1300330,4411427257.89,13245,851031902.48,254191.83,0,0,0,9467,9467.001,9467,.000057621222,0,0,0
G1300330,4411427257.89,13251,1698692595.04,.024677781,0,0,0,9467,9467.001,9467,5.5940582e-12,0,0,0
G1300330,4411427257.89,13251,1698692595.04,805423360,1705.8624,1785.3401,1862.0553,9467,9467.001,9467,.1825766,.18019038,.18858561,.19668905
G1300330,4411427257.89,13303,1772473028.54,82112.078,2.1457388,2.6101463,2.543726,9467,9467.001,9467,.000018613495,.00022665458,.00027570993,.00026869398
G1300330,4411427257.89,13303,1772473028.54,.20683648,0,0,0,9467,9467.001,9467,4.6886522e-11,0,0,0
G1300330,4411427257.89,45003,2797624788.87,389.72409,0,0,0,9467,9467.001,9467,8.8344215e-08,0,0,0
G1300330,4411427257.89,45005,1068155090.88,899.58386,0,0,0,9467,9467.001,9467,2.0392127e-07,0,0,0
G1300330,4411427257.89,45011,1443303098.62,392.87396,0,0,0,9467,9467.001,9467,8.9058240e-08,0,0,0
G1300390,2105710203.05,12089,1880125450.07,1524065.6,.14482431,0,0,305,305,305,.00072377746,.0004748338,0,0
G1300390,2105710203.05,13025,1158263953.65,100105776,14.772079,14.41891,14.377746,305,305,305,.047540147,.048433047,.047275115,.047140151
G1300390,2105710203.05,13039,2025131881.56,1687581952,244.46344,233.50624,233.79655,305,305,305,.80143124,.80151945,.76559424,.76654607
G1300390,2105710203.05,13049,2026379032.84,316357568,45.474834,57.074852,56.825687,305,305,305,.15023795,.14909782,.18713066,.18631373
G1300390,2105710203.05,13127,1515958355.81,140779.19,.14482431,0,0,305,305,305,.000066855915,.0004748338,0,0
G1300510,1598814301.53,13029,1177035566.96,398076064,2680.4641,2491.8965,2468.0139,10769,10769,10769,.24898206,.24890557,.23139535,.22917764
G1300510,1598814301.53,13051,1631625265.58,1200280320,8075.0664,8277.1035,8300.9863,10769,10769,10769,.75073153,.74984366,.76860464,.77082241
G1300510,1598814301.53,13103,1250714160,21477.828,0,0,0,10769,10769,10769,.000013433598,0,0,0
G1300510,1598814301.53,13179,1560539321.38,34693.34,0,0,0,10769,10769,10769,.000021699418,0,0,0
G1300510,1598814301.53,45053,1817086494.62,401716.59,13.469668,0,0,10769,10769,10769,.00025125907,.0012507817,0,0
G1301030,5109745709.02,13029,1177035566.96,758302976,361.44461,181.59297,188.39575,2424,2424,2424,.14840327,.14911081,.07491459,.077721022
G1301030,5109745709.02,13031,1783563080.69,1782249728,841.79169,918.02045,901.61041,2424,2424,2424,.34879422,.3472738,.3787213,.37195149
G1301030,5109745709.02,13043,644539036.656,170253072,81.952705,97.598824,93.652695,2424,2424,2424,.033319283,.033808872,.040263541,.0386356
G1301030,5109745709.02,13043,644539036.656,.032862186,0,0,0,2424,2424,2424,6.4312761e-12,0,0,0
G1301030,5109745709.02,13051,1631625265.58,26870.848,0,0,0,2424,2424,2424,5.2587447e-06,0,0,0
G1301030,5109745709.02,13103,1250714160,1250019584,592.61755,606.88727,629.57977,2424,2424,2424,.2446344,.24447919,.25036603,.25972763
G1301030,5109745709.02,13107,1787568595.78,8480839,4.2634354,5.3235722,4.8894796,2424,2424,2424,.001659738,.001758843,.0021961932,.002017112
G1301030,5109745709.02,13109,483990042.388,327183.53,0,0,0,2424,2424,2424,.000064031272,0,0,0
G1301030,5109745709.02,13165,912901876.503,.31670424,0,0,0,2424,2424,2424,6.1980435e-11,0,0,0
G1301030,5109745709.02,13165,912901876.503,245990192,117.00762,139.00439,133.96262,2424,2424,2424,.048141375,.048270471,.057345048,.055265106
G1301030,5109745709.02,13179,1560539321.38,210488.64,0,0,0,2424,2424,2424,.000041193565,0,0,0
G1301030,5109745709.02,13251,1698692595.04,.024677781,0,0,0,2424,2424,2424,4.8295517e-12,0,0,0
G1301030,5109745709.02,13251,1698692595.04,893253120,424.4487,475.57245,471.90927,2424,2424,2424,.17481361,.17510261,.19619325,.19468205
G1301030,5109745709.02,45005,1068155090.88,316.89813,0,0,0,2424,2424,2424,6.2018380e-08,0,0,0
G1301030,5109745709.02,45049,1457400292.34,71832.844,0,0,0,2424,2424,2424,.000014058008,0,0,0
G1301030,5109745709.02,45053,1817086494.62,559480.94,.47371507,0,0,2424,2424,2424,.00010949291,.00019542701,0,0
G1301190,4266428187.17,13011,607109911.8329999,376077920,92.527908,94.207016,92.99247,1041,1041,1041,.088148192,.088883676,.090496652,.089329943
G1301190,4266428187.17,13013,421992539.24,421596960,103.26994,104.89541,105.08643,1041,1041,1041,.098817311,.099202625,.10076408,.10094757
G1301190,4266428187.17,13059,313473261.241,306916832,75.194183,76.310173,78.2715,1041,1041,1041,.07193765,.072232641,.073304683,.075188763
G1301190,4266428187.17,13119,689625899.576,689463296,168.4545,170.51718,171.01463,1041,1041,1041,.16160199,.16181989,.16380133,.16427919
G1301190,4266428187.17,13133,1052081770.18,2922062,.97654784,.99426931,1.0977271,1041,1041,1041,.00068489654,.0009380863,.00095510983,.0010544929
G1301190,4266428187.17,13135,1131265643.22,61250360,14.159944,14.416905,16.896297,1041,1041,1041,.014356355,.013602251,.013849093,.016230833
G1301190,4266428187.17,13139,1111822704.48,5696.1602,0,0,0,1041,1041,1041,1.3351122e-06,0,0,0
G1301190,4266428187.17,13147,665492053.1900001,377020096,91.551361,78.795845,77.827385,1041,1041,1041,.088369027,.087945595,.075692452,.074762136
G1301190,4266428187.17,13157,888569811.443,888568320,217.03775,220.97635,216.43181,1041,1041,1041,.20826983,.20848967,.21227315,.2079076
G1301190,4266428187.17,13195,739662791.698,335548576,82.030022,83.518623,82.794479,1041,1041,1041,.078648597,.078799255,.080229223,.079533599
G1301190,4266428187.17,13211,918463411.473,132446.52,.24413696,.24856733,.27060172,1041,1041,1041,.000031043888,.00023452158,.00023877746,.000259944
G1301190,4266428187.17,13219,482707996.346,438070464,105.95544,107.87822,110.43353,1041,1041,1041,.10267851,.10178236,.10362941,.10608409
G1301190,4266428187.17,13221,1144873417.3,2696754.8,.97654784,.99426931,1.0001748,1041,1041,1041,.00063208723,.0009380863,.00095510983,.00096078269
G1301190,4266428187.17,13257,476289595.804,364973504,87.889305,86.75,86.404259,1041,1041,1041,.085545443,.084427767,.083333336,.083001211
G1301190,4266428187.17,13297,854695781.369,234703.19,.48827392,.49713466,.47869265,1041,1041,1041,.000055011635,.00046904315,.00047755492,.00045983924
G1301190,4266428187.17,45007,1957417062.11,868177,.24413696,0,0,1041,1041,1041,.00020349036,.00023452158,0,0
G1301190,4266428187.17,45073,1744519082.27,82023.656,0,0,0,1041,1041,1041,.000019225368,0,0,0
G1301270,1711318380.43,13025,1158263953.65,189514448,44.3102,60.085888,61.009884,412.99997,413,413,.11074178,.10728863,.14548641,.14772369
G1301270,1711318380.43,13039,2025131881.56,524539.13,.24081631,0,0,412.99997,413,413,.00030651171,.00058309035,0,0
G1301270,1711318380.43,13127,1515958355.81,1126798080,273.80814,266.04294,263.89868,412.99997,413,413,.65843862,.66297376,.64417177,.63897985
G1301270,1711318380.43,13183,1045868671.2,185746.23,0,0,0,412.99997,413,413,.00010853985,0,0,0
G1301270,1711318380.43,13191,1486366601.38,306899.72,0,0,0,412.99997,413,413,.00017933526,0,0,0
G1301270,1711318380.43,13305,1680055251.91,393988640,94.640808,86.871162,88.091431,412.99997,413,413,.23022522,.22915451,.2103418,.21329644
G1301330,1845186134.79,13009,694831269.112,27412998,84.956635,65.427032,70.472481,5405,5405,5405.0005,.014856495,.015718156,.012104909,.013038386
G1301330,1845186134.79,13009,694831269.112,5.1627092,0,0,0,5405,5405,5405.0005,2.7979341e-09,0,0,0
G1301330,1845186134.79,13059,313473261.241,31582.783,0,0,0,5405,5405,5405.0005,.000017116314,0,0,0
G1301330,1845186134.79,13133,1052081770.18,916136640,2677.5989,2362.6428,2341.6868,5405,5405,5405.0005,.49650094,.49539295,.43712172,.4332445
G1301330,1845186134.79,13133,1052081770.18,.43760636,0,0,0,5405,5405,5405.0005,2.3716110e-10,0,0,0
G1301330,1845186134.79,13141,1237537106.26,.041906357,0,0,0,5405,5405,5405.0005,2.2711182e-11,0,0,0
G1301330,1845186134.79,13141,1237537106.26,583684736,1704.9918,1813.7827,1867.5067,5405,5405,5405.0005,.31632838,.31544715,.33557498,.34551463
G1301330,1845186134.79,13211,918463411.473,256682.89,0,0,0,5405,5405,5405.0005,.00013910948,0,0,0
G1301330,1845186134.79,13219,482707996.346,44240892,131.82927,163.56758,160.97676,5405,5405,5405.0005,.023976384,.024390245,.030262273,.029782932
G1301330,1845186134.79,13221,1144873417.3,154613744,457.00812,567.03424,541.20367,5405,5405,5405.0005,.083793037,.084552847,.1049092,.10013018
G1301330,1845186134.79,13237,934173658.83,.95156032,0,0,0,5405,5405,5405.0005,5.1569882e-10,0,0,0
G1301330,1845186134.79,13237,934173658.83,171855.66,0,0,0,5405,5405,5405.0005,.0000931373,0,0,0
G1301330,1845186134.79,13265,505946806.122,118625960,348.61517,432.54538,423.15387,5405,5405,5405.0005,.064289428,.064498648,.080026895,.07828933
G1301330,1845186134.79,13265,505946806.122,.047046311,0,0,0,5405,5405,5405.0005,2.5496784e-11,0,0,0
G1301330,1845186134.79,13301,742518120.977,11065.92,0,0,0,5405,5405,5405.0005,5.9971835e-06,0,0,0
G1301535,258095168426,1001,1565309073.27,1485855616,0,0,0,0,0,0,.0057570068,,,
G1301535,258095168426,1005,2342683550.24,52.411304,0,0,0,0,0,0,2.0306969e-10,,,
G1301535,258095168426,1007,1621761111.9,1621761152,0,0,0,0,0,0,.006283578,,,
G1301535,258095168426,1009,1685119450.03,1685119488,0,0,0,0,0,0,.0065290625,,,
G1301535,258095168426,1015,1585782463.42,1585782400,0,0,0,0,0,0,.0061441772,,,
G1301535,258095168426,1017,1562057365.59,1562057344,0,0,0,0,0,0,.0060522533,,,
G1301535,258095168426,1019,1553931795.41,1553931776,0,0,0,0,0,0,.0060207704,,,
G1301535,258095168426,1021,1815031029.68,1815031040,0,0,0,0,0,0,.0070324098,,,
G1301535,258095168426,1027,1569537100.74,1569537152,0,0,0,0,0,0,.0060812342,,,
G1301535,258095168426,1029,1453018817.78,1453018880,0,0,0,0,0,0,.0056297793,,,
G1301535,258095168426,1033,1614902734.69,1614902784,0,0,0,0,0,0,.006257005,,,
G1301535,258095168426,1037,1725838196.91,1725838208,0,0,0,0,0,0,.006686829,,,
G1301535,258095168426,1043,1955495943.62,1955495936,0,0,0,0,0,0,.0075766467,,,
G1301535,258095168426,1047,2574044547.69,932605632,0,0,0,0,0,0,.0036134177,,,
G1301535,258095168426,1049,2016727534.85,2016727552,0,0,0,0,0,0,.0078138914,,,
G1301535,258095168426,1051,1701726827.49,1701726848,0,0,0,0,0,0,.0065934085,,,
G1301535,258095168426,1055,1420939806.67,1420939776,0,0,0,0,0,0,.0055054878,,,
G1301535,258095168426,1057,1630024237.36,1630024192,0,0,0,0,0,0,.0063155936,,,
G1301535,258095168426,1059,1674485399.64,1674485376,0,0,0,0,0,0,.0064878603,,,
G1301535,258095168426,1063,1709198337.52,1709198336,0,0,0,0,0,0,.0066223568,,,
G1301535,258095168426,1065,1700330570.61,1700330624,0,0,0,0,0,0,.0065879985,,,
G1301535,258095168426,1067,1471913507.23,2198.0425,0,0,0,0,0,0,8.5164027e-09,,,
G1301535,258095168426,1069,1506537707.82,15566.727,0,0,0,0,0,0,6.0313901e-08,,,
G1301535,258095168426,1071,2918379549.14,2918377984,0,0,0,0,0,0,.011307372,,,
G1301535,258095168426,1073,2911534121.21,2911534080,0,0,0,0,0,0,.011280854,,,
G1301535,258095168426,1075,1568145424.53,1568145408,0,0,0,0,0,0,.0060758418,,,
G1301535,258095168426,1077,1863755196.02,1863726336,0,0,0,0,0,0,.0072210818,,,
G1301535,258095168426,1079,1857546765.12,1857546752,0,0,0,0,0,0,.0071971389,,,
G1301535,258095168426,1081,1595043593.2,1595043584,0,0,0,0,0,0,.0061800596,,,
G1301535,258095168426,1083,1572607552.23,1572526080,0,0,0,0,0,0,.0060928147,,,
G1301535,258095168426,1085,1877923143.15,16117405,0,0,0,0,0,0,.000062447529,,,
G1301535,258095168426,1087,1588201223.19,767950976,0,0,0,0,0,0,.0029754566,,,
G1301535,258095168426,1089,2104922667.58,2104888320,0,0,0,0,0,0,.0081554735,,,
G1301535,258095168426,1091,2545107035.91,619939072,0,0,0,0,0,0,.0024019787,,,
G1301535,258095168426,1093,1925840758.64,1925840768,0,0,0,0,0,0,.0074617467,,,
G1301535,258095168426,1095,1614027343.63,1614027392,0,0,0,0,0,0,.0062536132,,,
G1301535,258095168426,1101,2071762626.9,240159904,0,0,0,0,0,0,.00093050912,,,
G1301535,258095168426,1103,1551534089.01,1551534080,0,0,0,0,0,0,.0060114805,,,
G1301535,258095168426,1105,1874838586.35,1797987200,0,0,0,0,0,0,.006966373,,,
G1301535,258095168426,1107,2305456370.77,2305456384,0,0,0,0,0,0,.0089325821,,,
G1301535,258095168426,1111,1512901430.01,1512901376,0,0,0,0,0,0,.0058617964,,,
G1301535,258095168426,1113,1676217062.86,343107520,0,0,0,0,0,0,.0013293837,,,
G1301535,258095168426,1115,1692191658.09,1692191616,0,0,0,0,0,0,.0065564639,,,
G1301535,258095168426,1117,2096567963.52,2096567936,0,0,0,0,0,0,.0081232358,,,
G1301535,258095168426,1119,2365533976.19,2027066368,0,0,0,0,0,0,.0078539494,,,
G1301535,258095168426,1121,1969221095.42,1969221120,0,0,0,0,0,0,.0076298257,,,
G1301535,258095168426,1123,1984589083.46,1984589056,0,0,0,0,0,0,.0076893694,,,
G1301535,258095168426,1125,3499683648.97,3499683584,0,0,0,0,0,0,.013559664,,,
G1301535,258095168426,1127,2085440802.65,2085440768,0,0,0,0,0,0,.008080123,,,
G1301535,258095168426,1133,1636531426.59,1636531456,0,0,0,0,0,0,.0063408064,,,
G1301535,258095168426,5017,1790177984.1,5206252.5,0,0,0,0,0,0,.000020171832,,,
G1301535,258095168426,5035,1669001823.72,10415524,0,0,0,0,0,0,.00004035536,,,
G1301535,258095168426,5041,2104916780,11380309,0,0,0,0,0,0,.00004409346,,,
G1301535,258095168426,5077,1611351713.5,16728548,0,0,0,0,0,0,.000064815424,,,
G1301535,258095168426,5107,1883991161.44,12371768,0,0,0,0,0,0,.000047934907,,,
G1301535,258095168426,12003,1525425119.58,406678,0,0,0,0,0,0,1.5756901e-06,,,
G1301535,258095168426,12023,2075404409.25,4803.2935,0,0,0,0,0,0,1.8610551e-08,,,
G1301535,258095168426,12039,1368880672.54,9366.5947,0,0,0,0,0,0,3.6291244e-08,,,
G1301535,258095168426,12047,1344349794.51,48141.605,0,0,0,0,0,0,1.8652656e-07,,,
G1301535,258095168426,12063,2472308975,1516.5519,0,0,0,0,0,0,5.8759406e-09,,,
G1301535,258095168426,12065,1742082323.08,20427.02,0,0,0,0,0,0,7.9145302e-08,,,
G1301535,258095168426,12073,1817634423.72,23040.205,0,0,0,0,0,0,8.9270195e-08,,,
G1301535,258095168426,12079,1853635724.38,1557.697,0,0,0,0,0,0,6.0353589e-09,,,
G1301535,258095168426,12089,1880125450.07,208738.72,0,0,0,0,0,0,8.0876646e-07,,,
G1301535,258095168426,13001,1326751388.95,1326672768,0,0,0,0,0,0,.0051402464,,,
G1301535,258095168426,13003,892338505.027,892338496,0,0,0,0,0,0,.0034574009,,,
G1301535,258095168426,13005,740276551.74,740276544,0,0,0,0,0,0,.0028682309,,,
G1301535,258095168426,13007,904264121.7819999,904264128,0,0,0,0,0,0,.0035036074,,,
G1301535,258095168426,13009,694831269.112,467760480,0,0,0,0,0,0,.0018123566,,,
G1301535,258095168426,13009,694831269.112,.14098039,0,0,0,0,0,0,5.4623412e-13,,,
G1301535,258095168426,13011,607109911.8329999,231031984,0,0,0,0,0,0,.00089514261,,,
G1301535,258095168426,13013,421992539.24,395586.44,0,0,0,0,0,0,1.5327154e-06,,,
G1301535,258095168426,13015,1215939126.06,1215939072,0,0,0,0,0,0,.0047112042,,,
G1301535,258095168426,13017,657616527.824,657616512,0,0,0,0,0,0,.0025479614,,,
G1301535,258095168426,13019,1185910741.8,1185910784,0,0,0,0,0,0,.0045948587,,,
G1301535,258095168426,13021,660203309.441,660203328,0,0,0,0,0,0,.0025579841,,,
G1301535,258095168426,13023,567547531.9299999,567547520,0,0,0,0,0,0,.0021989855,,,
G1301535,258095168426,13025,1158263953.65,868643712,0,0,0,0,0,0,.0033655947,,,
G1301535,258095168426,13027,1289297129.06,1289289472,0,0,0,0,0,0,.0049954033,,,
G1301535,258095168426,13035,487024451.892,487024448,0,0,0,0,0,0,.0018869956,,,
G1301535,258095168426,13037,734463019.733,734463040,0,0,0,0,0,0,.0028457062,,,
