gisjoin_1800,cnty_area_1800,gisjoin_2020,cnty_area_2020,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,m1_weight,m2_weight,m3_weight,m4_weight
G1850155,22742096129.4,29183,1534355790.39,185.212036001,0,0,0,1255,1255,1255,8.1440179e-09,0,0,0
G1850155,22742096129.4,29189,1355003595.3,219994.26951,0,0,0,1255,1255,1255,9.6734384e-06,0,0,0
G1850155,22742096129.4,29510,171458846.848,67961.4245702,0,0,0,1255,1255,1255,2.9883536e-06,0,0,0
G1850315,365637392256,17001,2256580596.84,2256571761.12,4.7344861,5.6048532,6.938972,765.99377,765.99744,766,.0061716111,.0061808415,.0073170653,.0090587102
G1850315,365637392256,17007,730475280.436,730475280.436,1.5355656,1.839684,1.9943899,765.99377,765.99744,766,.0019978133,.0020046711,.0024016842,.0026036422
G1850315,365637392256,17009,795973012.729,795973004.413,1.6717345,1.9860511,2.4924779,765.99377,765.99744,766,.0021769465,.0021824387,.0025927646,.0032538876
G1850315,365637392256,17011,2262408539.65,2262398134.12,4.7428656,5.6628957,6.8068585,765.99377,765.99744,766,.0061875461,.0061917808,.0073928391,.0088862386
G1850315,365637392256,17013,734466645.749,734201908.492,1.5397555,1.7286468,2.2618675,765.99377,765.99744,766,.0020080055,.002010141,.0022567266,.0029528297
G1850315,365637392256,17015,1209479259.04,1209478959.93,2.5285509,2.4150584,2.7477794,765.99377,765.99744,766,.0033078645,.003301007,.0031528282,.0035871794
G1850315,365637392256,17017,993768163.779,41.6790797856,0,0,0,765.99377,765.99744,766,1.1399020e-10,0,0,0
G1850315,365637392256,17031,4233679103.4,1515996677.45,3.1758766,3.3967278,4.1357017,765.99377,765.99744,766,.004146175,.0041460865,.0044343853,.0053990884
G1850315,365637392256,17037,1643715946.26,1643715946.26,3.4398346,4.1361346,4.5830693,765.99377,765.99744,766,.004495481,.0044906824,.0053996718,.0059831194
G1850315,365637392256,17043,871242634.505,314880.671895,0,0,0,765.99377,765.99744,766,8.6118291e-07,0,0,0
G1850315,365637392256,17057,2286037137.81,2286037074.48,4.7868586,5.5846648,7.1306334,765.99377,765.99744,766,.0062521971,.0062492136,.0072907098,.0093089212
G1850315,365637392256,17057,2286037137.81,.292195263151,0,0,0,765.99377,765.99744,766,7.9913945e-13,0,0,0
G1850315,365637392256,17061,1414888888.44,752.16606101,0,0,0,765.99377,765.99744,766,2.0571367e-09,0,0,0
G1850315,365637392256,17063,1115072305.49,328370794.694,.68503404,.81763732,1.0657266,765.99377,765.99744,766,.00089807773,.00089430757,.0010674152,.001391288
G1850315,365637392256,17067,2109362061.36,2109316059.02,4.4223452,5.2868834,6.6199913,765.99377,765.99744,766,.0057688742,.0057733436,.0069019594,.0086422861
G1850315,365637392256,17071,1023634754.21,1023632915.3,2.1388984,2.5109541,3.1427295,765.99377,765.99744,766,.002799585,.0027923181,.0032780189,.00410278
G1850315,365637392256,17073,2138524118.41,2138524118.41,4.4768128,5.3928733,6.4641905,765.99377,765.99744,766,.0058487565,.0058444506,.0070403283,.0084388908
G1850315,365637392256,17083,977749211.395,166306.621262,0,0,0,765.99377,765.99744,766,4.5484029e-07,0,0,0
G1850315,365637392256,17085,1602175262.07,1601806083.71,3.3602283,3.8913479,4.2701645,765.99377,765.99744,766,.0043808594,.0043867566,.0050801057,.0055746273
G1850315,365637392256,17089,1357624609.87,1357164805.09,2.8469763,3.3967278,3.7949486,765.99377,765.99744,766,.003711778,.0037167093,.0044343853,.0049542408
G1850315,365637392256,17093,834549309.837,834434730.133,1.749246,2.1071825,2.6102016,765.99377,765.99744,766,.0022821373,.0022836295,.0027509001,.0034075738
G1850315,365637392256,17095,1864265147.52,1864265147.52,3.9028087,3.7525516,4.4524722,765.99377,765.99744,766,.0050986721,.0050950921,.0048989085,.0058126268
G1850315,365637392256,17097,3543955925.97,1217617612.18,2.5578794,2.5715199,3.0019479,765.99377,765.99744,766,.0033301234,.0033392953,.0033570868,.0039189919
G1850315,365637392256,17099,2973768916.85,1612870845.37,3.3811772,4.0629506,5.0145488,765.99377,765.99744,766,.0044111214,.0044141053,.0053041307,.0065464084
G1850315,365637392256,17103,1886922035.02,1886922035.02,3.9551814,4.7064619,5.3563881,765.99377,765.99744,766,.0051606377,.0051634642,.0061442265,.006992674
G1850315,365637392256,17109,1528352157.9,1528352157.9,3.2052052,3.8560178,4.7483768,765.99377,765.99744,766,.0041799666,.0041843751,.0050339825,.0061989254
G1850315,365637392256,17111,1582659023.34,1582659023.34,3.3141403,3.8232114,4.1169891,765.99377,765.99744,766,.0043284935,.0043265889,.0049911542,.0053746593
G1850315,365637392256,17123,1032207555.65,409468893.401,.84634179,.96148092,1.1645279,765.99377,765.99744,766,.001119877,.0011048939,.0012552012,.0015202714
G1850315,365637392256,17125,1459663433.81,1.82509880113,0,0,0,765.99377,765.99744,766,4.9915540e-12,0,0,0
G1850315,365637392256,17125,1459663433.81,330.188416163,0,0,0,765.99377,765.99744,766,9.0304880e-10,0,0,0
G1850315,365637392256,17131,1473016339.57,1473007688.75,3.0816057,3.6642265,4.4642839,765.99377,765.99744,766,.0040286025,.0040230164,.0047836015,.0058280467
G1850315,365637392256,17137,1482649382.56,9.976830689610001,0,0,0,765.99377,765.99744,766,2.7286133e-11,0,0,0
G1850315,365637392256,17141,1977282698.71,1977282698.71,4.1353431,4.9335833,5.51792,765.99377,765.99744,766,.0054077692,.0053986642,.0064407308,.007203551
G1850315,365637392256,17143,1633199064.47,1633076436.78,3.4188855,3.9418194,4.8571749,765.99377,765.99744,766,.0044663823,.0044633332,.0051459954,.0063409596
G1850315,365637392256,17149,2198442345.83,2198440072.02,4.5962224,5.4912925,7.0247884,765.99377,765.99744,766,.0060126237,.0060003391,.0071688131,.0091707418
G1850315,365637392256,17155,445844397.519,102466333.128,.21577525,.21198004,.27537981,765.99377,765.99744,766,.00028024029,.00028169321,.00027673726,.00035950367
G1850315,365637392256,17161,1168843727.73,1168787748.9,2.4489443,2.8137827,3.4613481,765.99377,765.99744,766,.0031965761,.0031970812,.0036733579,.004518731
G1850315,365637392256,17169,1143113543.27,.341954019974,0,0,0,765.99377,765.99744,766,9.3522716e-13,0,0,0
G1850315,365637392256,17169,1143113543.27,1143113269.62,2.3840022,.045424294,.055789798,765.99377,765.99744,766,.0031263577,.0031122998,.000059300844,.000072832634
G1850315,365637392256,17171,654356587.256,2524.11150935,0,0,0,765.99377,765.99744,766,6.9033188e-09,0,0,0
G1850315,365637392256,17175,746841005.021,746841005.021,1.5669892,1.8876318,2.2384131,765.99377,765.99744,766,.0020425729,.0020456945,.0024642795,.0029222104
G1850315,365637392256,17177,1462742314.73,1462742314.73,3.0585618,3.6465614,3.9379652,765.99377,765.99744,766,.0040005273,.0039929328,.0047605401,.0051409467
G1850315,365637392256,17179,1704154771.77,150309.789821,0,0,0,765.99377,765.99744,766,4.1108976e-07,0,0,0
G1850315,365637392256,17179,1704154771.77,.241984403661,0,0,0,765.99377,765.99744,766,6.6181527e-13,0,0,0
G1850315,365637392256,17187,1406440978.83,1406440978.83,2.9538167,3.5582364,4.2505074,765.99377,765.99744,766,.0038465457,.0038561889,.0046452326,.0055489652
G1850315,365637392256,17195,1803692706.48,1803692482.22,3.7771144,4.4919581,5.5590672,765.99377,765.99744,766,.0049330089,.0049309987,.0058641946,.0072572678
G1850315,365637392256,17197,2199477991.57,145841.536918,0,0,0,765.99377,765.99744,766,3.9886930e-07,0,0,0
G1850315,365637392256,17201,1344666563.07,1344666563.07,2.8176477,3.2655022,3.6781433,765.99377,765.99744,766,.0036775959,.0036784213,.0042630718,.0048017534
G1850315,365637392256,17203,1405299187.67,28.5208006501,0,0,0,765.99377,765.99744,766,7.8002965e-11,0,0,0
G1850315,365637392256,18001,880509437.2819999,185554262.972,.39593711,.47695509,.5330624,765.99377,765.99744,766,.00050748163,.0005168934,.00062265887,.0006959039
G1850315,365637392256,18003,1709453997.18,1362933922,2.8469763,2.7330284,3.088192,765.99377,765.99744,766,.0037275562,.0037167093,.003567934,.0040315823
G1850315,365637392256,18003,1709453997.18,.476915960438,0,0,0,765.99377,765.99744,766,1.3043413e-12,0,0,0
G1850315,365637392256,18033,942389373.483,942389373.483,1.9734008,2.3772049,2.5294368,765.99377,765.99744,766,.002577388,.0025762622,.0031034111,.0033021369
G1850315,365637392256,18039,1212038055.26,1212038055.26,2.543215,3.0535221,3.383883,765.99377,765.99744,766,.0033148634,.003320151,.0039863344,.004417602
G1850315,365637392256,18085,1435871313.81,727152101.932,1.5250911,1.6731282,1.8268095,765.99377,765.99744,766,.0019887246,.0019909968,.0021842478,.0023848689
G1850315,365637392256,18087,1001554883.11,1001554883.11,2.0949054,2.3999169,2.5190141,765.99377,765.99744,766,.0027392025,.0027348856,.0031330613,.0032885303
G1850315,365637392256,18089,1622981605.8,6932232.55325,.014664337,.01261786,.015981391,765.99377,765.99744,766,.00001895931,.0000191442,.000016472457,.000020863436
G1850315,365637392256,18091,1588334679.03,1109116237.45,2.3232501,2.6901276,3.1325638,765.99377,765.99744,766,.0030333775,.0030329882,.0035119278,.0040895091
G1850315,365637392256,18099,1164828548.86,504629759.076,1.0600221,1.2718803,1.4271551,765.99377,765.99744,766,.0013801372,.0013838521,.0016604237,.0018631268
G1850315,365637392256,18113,1081146036.99,1081146036.99,2.2729723,2.7103162,2.8106291,765.99377,765.99744,766,.0029568805,.0029673509,.0035382835,.0036692286
G1850315,365637392256,18127,1351504654.43,269990039.961,.56143463,.62584585,.76751876,765.99377,765.99744,766,.00073840929,.00073294935,.00081703387,.0010019827
G1850315,365637392256,18141,1194983083.88,1194983083.88,2.503412,2.6295619,3.0274837,765.99377,765.99744,766,.0032682191,.0032681886,.0034328599,.0039523286
G1850315,365637392256,18149,808608981.245,21057794.3483,.043993011,.05047144,.060049471,765.99377,765.99744,766,.000057592017,.000057432597,.000065889828,.000078393561
G1850315,365637392256,18151,835184001.8940001,835184001.8940001,1.749246,2.0163341,2.0012238,765.99377,765.99744,766,.0022841864,.0022836295,.0026322987,.0026125638
G1850315,365637392256,18183,875194517.474,383344962.17,.80025387,.83025515,.87734985,765.99377,765.99744,766,.0010484293,.0010447263,.0010838876,.0011453653
G1850315,365637392256,19005,1706209784.06,255.181364123,0,0,0,765.99377,765.99744,766,6.9790829e-10,0,0,0
G1850315,365637392256,19043,2052991676.9,1507.48013994,0,0,0,765.99377,765.99744,766,4.1228829e-09,0,0,0
G1850315,365637392256,19045,1839345672.92,1398.14683152,0,0,0,765.99377,765.99744,766,3.8238617e-09,0,0,0
G1850315,365637392256,19057,1113111202.76,79.2510612322,0,0,0,765.99377,765.99744,766,2.1674769e-10,0,0,0
G1850315,365637392256,19061,1596626875.09,60264.4483849,0,0,0,765.99377,765.99744,766,1.6482025e-07,0,0,0
G1850315,365637392256,19097,1682474054.33,273.052026887,0,0,0,765.99377,765.99744,766,7.4678363e-10,0,0,0
G1850315,365637392256,19111,1395715410.44,865.0479570590001,0,0,0,765.99377,765.99744,766,2.3658628e-09,0,0,0
G1850315,365637392256,19115,1081368314.76,6544.32464178,0,0,0,765.99377,765.99744,766,1.7898401e-08,0,0,0
G1850315,365637392256,19139,1163239635.03,967.706744488,0,0,0,765.99377,765.99744,766,2.6466296e-09,0,0,0
G1850315,365637392256,19163,1212659949.41,2117.42949205,0,0,0,765.99377,765.99744,766,5.7910641e-09,0,0,0
G1850315,365637392256,26003,13073416751.4,2427685508.92,5.0696712,4.6181369,4.9902482,765.99377,765.99744,766,.0066395984,.0066184234,.0060289195,.0065146843
G1850315,365637392256,26005,4748197701.55,2182395121.99,4.5689888,5.3777318,6.3896422,765.99377,765.99744,766,.0059687416,.0059647858,.007020561,.0083415695
G1850315,365637392256,26009,1558540018.41,1359674278.17,2.8469763,3.0459514,3.2112648,765.99377,765.99744,766,.0037186411,.0037167093,.0039764512,.0041922517
G1850315,365637392256,26013,2768530877.73,2376502241.92,4.9795899,5.0092902,4.1793938,765.99377,765.99744,766,.006499615,.006500823,.006539565,.0054561277
G1850315,365637392256,26015,1494532813.67,1494532813.67,3.1339784,3.6818914,3.9311407,765.99377,765.99744,766,.0040874728,.004091389,.0048066629,.0051320372
G1850315,365637392256,26019,2226257183.42,900044481.893,1.8854148,1.7942597,2.0096526,765.99377,765.99744,766,.0024615766,.0024613971,.0023423834,.0026235674
G1850315,365637392256,26021,4095986260.04,1502557630.13,3.1528325,3.4371049,4.1515026,765.99377,765.99744,766,.0041094199,.0041160029,.0044870973,.0054197162
G1850315,365637392256,26023,1346025712.69,1346025712.69,2.8218374,3.3285913,3.3815289,765.99377,765.99744,766,.003681313,.0036838909,.0043454343,.0044145286
G1850315,365637392256,26025,1860466997.83,1860410011.14,3.8986189,4.5500002,4.6848927,765.99377,765.99744,766,.0050881286,.005089622,.0059399679,.006116048
G1850315,365637392256,26027,1316514977.55,1316514977.55,2.7548006,3.2099836,3.5123525,765.99377,765.99744,766,.0036006027,.0035963745,.004190593,.0045853164
G1850315,365637392256,26029,3601217332.85,1174721457.05,2.4615138,1.2062674,1.4097363,765.99377,765.99744,766,.0032128044,.0032134906,.0015747668,.0018403868
G1850315,365637392256,26031,2293171404.55,602464.814975,0,0,0,765.99377,765.99744,766,1.6477112e-06,0,0,0
G1850315,365637392256,26033,6989010006.21,1759545893.26,3.6954131,1.3046867,1.4391562,765.99377,765.99744,766,.0048122699,.0048243385,.001703252,.0018787939
G1850315,365637392256,26035,1490200826.16,1090750134.01,2.2834468,1.6125624,1.5168833,765.99377,765.99744,766,.002983147,.0029810253,.0021051799,.0019802654
G1850315,365637392256,26037,1488115620.51,346328005.077,.72693217,.87567949,1.0143031,765.99377,765.99744,766,.00094718981,.00094900531,.0011431886,.0013241555
G1850315,365637392256,26039,1458995691.54,347960368.232,.72693217,.26497504,.22932149,765.99377,765.99744,766,.00095165422,.00094900531,.00034592158,.00029937533
G1850315,365637392256,26041,5157531284.89,3054688525.57,6.3957462,3.70208,4.3063459,765.99377,765.99744,766,.0083544208,.0083496058,.0048330189,.0056218617
G1850315,365637392256,26043,2011351209.86,2011351209.86,4.2191396,1.9128675,1.8049563,765.99377,765.99744,766,.0055009453,.0055080601,.0024972244,.0023563399
G1850315,365637392256,26045,1500725319.23,1121812105.63,2.3504839,2.8314478,3.0066786,765.99377,765.99744,766,.0030681,.0030685419,.0036964195,.003925168
G1850315,365637392256,26047,2284364900.54,1250959640.25,2.6123469,2.6800334,2.9953675,765.99377,765.99744,766,.0034213122,.0034104022,.0034987498,.0039104014
G1850315,365637392256,26053,3824656580.9,2963979579.86,6.217679,5.3171663,3.9915595,765.99377,765.99744,766,.008106336,.0081171403,.0069414936,.0052109133
G1850315,365637392256,26055,1557395310.91,1270054634.47,2.6584349,2.8819191,3.0630052,765.99377,765.99744,766,.0034735359,.0034705698,.0037623092,.0039987015
G1850315,365637392256,26057,1480468073.96,335801468.735,.70388818,.84792018,.96972007,765.99377,765.99744,766,.00091840024,.00091892155,.0011069491,.0012659531
G1850315,365637392256,26059,1572146331.76,389393017.83,.80863345,.9740988,.92745727,765.99377,765.99744,766,.0010649704,.0010556658,.0012716737,.0012107798
G1850315,365637392256,26061,3888907787.28,2697967836.71,5.6541495,6.1499448,6.0420218,765.99377,765.99744,766,.0073788073,.0073814564,.0080286758,.0078877565
G1850315,365637392256,26067,1502301240.91,1502301240.91,3.1423581,3.7702165,4.2556357,765.99377,765.99744,766,.0041087191,.0041023283,.00492197,.0055556605
G1850315,365637392256,26071,3136720135.04,3136720135.04,6.5612435,7.1871328,5.0518208,765.99377,765.99744,766,.0085787727,.0085656615,.0093827117,.0065950663
G1850315,365637392256,26073,1496230772.05,1091659013.59,2.2897315,2.7229342,2.8854821,765.99377,765.99744,766,.0029856327,.00298923,.0035547563,.0037669479
G1850315,365637392256,26075,1873838305.37,122192.151141,0,0,0,765.99377,765.99744,766,3.3418942e-07,0,0,0
G1850315,365637392256,26077,1502965403.9,1502965403.9,3.1486428,3.4295342,3.6599119,765.99377,765.99744,766,.0041105351,.0041105333,.0044772136,.004777953
G1850315,365637392256,26079,1477749328.04,1477749328.04,3.0941751,3.2579315,3.0116944,765.99377,765.99744,766,.0040415707,.0040394259,.0042531886,.0039317161
G1850315,365637392256,26081,2258319915.98,2258319915.98,4.7323914,5.6149478,6.3474383,765.99377,765.99744,766,.0061763921,.0061781066,.0073302435,.0082864733
G1850315,365637392256,26083,15452539802.8,1457859975.52,3.0459924,2.0768998,2.2250991,765.99377,765.99744,766,.003987174,.0039765239,.0027113664,.0029048291
G1850315,365637392256,26085,1487544335.93,1487544335.93,3.1193142,3.6087079,3.6479447,765.99377,765.99744,766,.0040683593,.0040722447,.0047111227,.0047623301
G1850315,365637392256,26089,6558337678.45,973564221.467,2.0425327,1.562091,1.8081179,765.99377,765.99744,766,.0026626496,.0026665134,.00203929,.0023604671
G1850315,365637392256,26095,4953290236.14,2401237219.67,5.0214882,3.8711593,4.4016275,765.99377,765.99744,766,.006567264,.0065555209,.0050537498,.00574625
G1850315,365637392256,26097,5440412200.58,2029342976.26,4.2589426,3.4598172,4.0747252,765.99377,765.99744,766,.0055501517,.0055600223,.0045167478,.0053194845
G1850315,365637392256,26101,3317052597.11,1443647884.6,3.0250432,2.470577,2.8084896,765.99377,765.99744,766,.0039483048,.0039491747,.0032253072,.0036664354
G1850315,365637392256,26103,8870744428.389999,4845126784.88,10.158196,10.157377,8.6411362,765.99377,765.99744,766,.01325118,.013261461,.013260328,.011280857
G1850315,365637392256,26105,3217572173.74,1321510030.38,2.7631803,3.0257628,3.6407626,765.99377,765.99744,766,.0036142638,.0036073143,.0039500953,.0047529535
G1850315,365637392256,26107,1479509305.62,1479509305.62,3.0962701,3.5960901,3.5278494,765.99377,765.99744,766,.0040463842,.0040421607,.0046946504,.0046055475
G1850315,365637392256,26109,3465853800.3,2724361942.72,5.7253761,4.2042708,4.7775693,765.99377,765.99744,766,.0074509936,.007474442,.0054886225,.0062370356
G1850315,365637392256,26113,1486382496.65,1486382496.65,3.1130295,3.2301722,2.7904525,765.99377,765.99744,766,.0040651821,.0040640403,.004216949,.0036428883
G1850315,365637392256,26117,1866738187.77,1866738187.77,3.9111884,4.6509433,4.954814,765.99377,765.99744,766,.0051054358,.0051060314,.0060717477,.0064684255
G1850315,365637392256,26121,3781454764.94,1366562843.79,2.8616407,2.8213534,3.4365182,765.99377,765.99744,766,.0037374811,.0037358538,.0036832413,.0044863163
G1850315,365637392256,26123,2231789478.99,2231789478.99,4.6758289,5.3045483,5.6754355,765.99377,765.99744,766,.0061038327,.0061042649,.0069250208,.0074091847
G1850315,365637392256,26127,3382400770.06,1414337763.02,2.9684808,3.3992515,3.9140971,765.99377,765.99744,766,.0038681431,.0038753329,.0044376799,.0051097875
G1850315,365637392256,26131,9687681113.700001,3439997593.12,7.2085695,7.8785915,7.332087,765.99377,765.99744,766,.0094082216,.0094107417,.010285402,.0095719155
G1850315,365637392256,26133,1484099601.07,1484099601.07,3.1088395,3.5632837,3.1603305,765.99377,765.99744,766,.0040589385,.0040585701,.0046518221,.0041257581
G1850315,365637392256,26137,1362911015.72,264455370.954,.55514991,.6561287,.52185583,765.99377,765.99744,766,.00072327221,.00072474469,.00085656776,.00068127393
G1850315,365637392256,26139,4225326694.33,1494733114.22,3.1214089,3.6945093,4.5661206,765.99377,765.99744,766,.0040880204,.0040749796,.0048231352,.005960993
G1850315,365637392256,26143,1502249497.83,365430331.759,.76464045,.46938437,.42322546,765.99377,765.99744,766,.00099943369,.00099823321,.00061277539,.00055251364
G1850315,365637392256,26149,1349451986.51,1349451986.51,2.8260274,3.3235443,3.618391,765.99377,765.99744,766,.0036906837,.0036893608,.0043388451,.0047237482
G1850315,365637392256,26153,4879365201.9,3164096442.69,6.6303754,3.0030506,3.5398848,765.99377,765.99744,766,.0086536454,.0086559132,.0039204448,.0046212594
G1850315,365637392256,26159,2822836965.01,1613958190.41,3.3790824,3.9847202,4.6630297,765.99377,765.99744,766,.0044140951,.0044113705,.0052020019,.0060875062
G1850315,365637392256,26165,1490330802.9,1490330802.9,3.1172192,3.5279536,3.1433845,765.99377,765.99744,766,.0040759803,.0040695099,.0046056989,.004103635
G1850315,365637392256,27001,5167741483.85,3769603722.32,7.9103627,5.4332504,4.5430474,765.99377,765.99744,766,.010309678,.010326928,.0070930398,.0059308712
G1850315,365637392256,27003,1155322328.79,1155307562.12,2.4196157,2.4024405,2.5513198,765.99377,765.99744,766,.0031597086,.0031587929,.0031363559,.0033307048
G1850315,365637392256,27007,7913442770.97,1971628290.34,4.1500077,2.6068499,2.1159296,765.99377,765.99744,766,.0053923051,.0054178089,.0034032096,.0027623102
G1850315,365637392256,27009,1069770378.46,1069693506.89,2.2499282,2.669939,2.4618742,765.99377,765.99744,766,.0029255582,.0029372671,.0034855718,.0032139351
G1850315,365637392256,27017,2266650761.48,2266650761.48,4.7240114,4.6635609,4.1609001,765.99377,765.99744,766,.0061991764,.0061671669,.00608822,.0054319846
G1850315,365637392256,27021,6252190888.5,420123.240004,0,0,0,765.99377,765.99744,766,1.1490160e-06,0,0,0
G1850315,365637392256,27025,1145768494.78,1145768494.78,2.4007616,2.6245148,2.7758334,765.99377,765.99744,766,.0031336197,.0031341789,.003426271,.0036238034
G1850315,365637392256,27031,8650081247.129999,4158804025.81,8.7043314,6.6647534,4.6159897,765.99377,765.99744,766,.011374122,.01136345,.0087007517,.0060260962
G1850315,365637392256,27035,2995451139.37,1423737915.76,2.9852402,3.0030506,2.5471811,765.99377,765.99744,766,.003893852,.0038972122,.0039204448,.0033253017
G1850315,365637392256,27037,1519946008.29,1827703.12536,.0062847161,.002523572,.0030544489,765.99377,765.99744,766,4.9986766e-06,8.2046572e-06,3.2944913e-06,3.9875313e-06
G1850315,365637392256,27049,2019028761.48,261479.400983,0,0,0,765.99377,765.99744,766,7.1513313e-07,0,0,0
G1850315,365637392256,27053,1571586900.63,37052402.2779,.073321685,.088325016,.095826827,765.99377,765.99744,766,.00010133647,.000095720992,.00011530719,.0001251003
G1850315,365637392256,27055,1473280758.16,30604.9472758,0,0,0,765.99377,765.99744,766,8.3703000e-08,0,0,0
G1850315,365637392256,27059,1169812086.68,1169812086.68,2.4489443,2.664892,2.7427371,765.99377,765.99744,766,.0031993776,.0031970812,.003478983,.0035805968
G1850315,365637392256,27061,7583306390.89,6933280271.48,14.559592,12.930782,10.142897,765.99377,765.99744,766,.018962175,.019007456,.016880974,.01324138
G1850315,365637392256,27065,1382214981.85,1382214981.85,2.8951592,3.2352192,3.060936,765.99377,765.99744,766,.0037802889,.003779612,.0042235381,.0039960002
G1850315,365637392256,27071,8173631902.35,8168883156.41,17.081858,9.0470057,7.7524891,765.99377,765.99744,766,.022341488,.022300256,.011810752,.010120743
G1850315,365637392256,27075,7746477299.26,5924505885.87,12.418599,9.5340548,6.5873919,765.99377,765.99744,766,.016203228,.016212402,.012446588,.0085997283
G1850315,365637392256,27077,4609732366.66,877978692.823,1.8539913,.93876874,.86243755,765.99377,765.99744,766,.0024012278,.0024203737,.0012255508,.0011258976
G1850315,365637392256,27095,1765197055.91,1765197055.91,3.6639895,3.0030506,2.7200933,765.99377,765.99744,766,.0048277257,.0047833151,.0039204448,.0035510357
G1850315,365637392256,27097,2987256429.43,1640604895.03,3.4377396,3.6692736,3.1740656,765.99377,765.99744,766,.0044869725,.0044879471,.0047901906,.0041436888
G1850315,365637392256,27115,3715615804.67,3715615804.67,7.7825732,8.1536608,7.7557001,765.99377,765.99744,766,.010162024,.0101601,.010644501,.010124935
G1850315,365637392256,27123,440332633.377,428465044.568,.91128385,.99933451,1.0539427,765.99377,765.99744,766,.0011718305,.0011896753,.0013046187,.0013759043
G1850315,365637392256,27137,17767672815.8,17442851369.5,36.545624,31.335194,24.396891,765.99377,765.99744,766,.047705326,.04771008,.0409077,.031849727
G1850315,365637392256,27141,1168196440.74,1168083803.87,2.4468493,2.5513313,2.5797114,765.99377,765.99744,766,.0031946509,.0031943463,.0033307308,.0033677695
G1850315,365637392256,27145,3600146981.04,181907.559275,.0020949054,.002523572,.0024967731,765.99377,765.99744,766,4.9750810e-07,2.7348856e-06,3.2944913e-06,3.2594949e-06
G1850315,365637392256,27157,1423238211.04,314.088024666,0,0,0,765.99377,765.99744,766,8.5901508e-10,0,0,0
G1850315,365637392256,27163,1096369340.8,1096093197.1,2.2981112,2.5286191,2.6311226,765.99377,765.99744,766,.0029977602,.0030001695,.0033010803,.003434886
G1850315,365637392256,27169,1661843135.83,19820.5252852,0,0,0,765.99377,765.99744,766,5.4208147e-08,0,0,0
G1850315,365637392256,27171,1850046113.29,31941.474877,0,0,0,765.99377,765.99744,766,8.7358337e-08,0,0,0
G1850315,365637392256,29045,1325620711.01,1120.54991153,0,0,0,765.99377,765.99744,766,3.0646481e-09,0,0,0
G1850315,365637392256,29111,1322954290.21,386.5665856,0,0,0,765.99377,765.99744,766,1.0572403e-09,0,0,0
G1850315,365637392256,29113,1658791435.07,116113.541498,0,0,0,765.99377,765.99744,766,3.1756474e-07,0,0,0
G1850315,365637392256,29127,1150737058.27,444425.307544,0,0,0,765.99377,765.99744,766,1.2154810e-06,0,0,0
G1850315,365637392256,29163,1773405362.05,314.382836203,0,0,0,765.99377,765.99744,766,8.5982133e-10,0,0,0
G1850315,365637392256,29173,1253124125.71,5.54563566961,0,0,0,765.99377,765.99744,766,1.5167036e-11,0,0,0
G1850315,365637392256,29183,1534355790.39,273502.823132,.0020949054,0,0,765.99377,765.99744,766,7.4801653e-07,2.7348856e-06,0,0
G1850315,365637392256,39039,1072723883.38,125970976.405,.26605299,.32049364,.35937133,765.99377,765.99744,766,.00034452433,.0003473305,.00041840039,.00046915316
G1850315,365637392256,39125,1084806654.62,164970607.274,.34565938,.41638938,.48792762,765.99377,765.99744,766,.00045118638,.00045125611,.0005435911,.00063698122
G1850315,365637392256,39161,1062980786.32,125382851.355,.26814789,.32301721,.36433771,765.99377,765.99744,766,.00034291582,.00035006535,.00042169489,.00047563671
G1850315,365637392256,39171,1095803694.12,225771210.911,.47554353,.57285082,.60258466,765.99377,765.99744,766,.00061747298,.00062081905,.00074784952,.00078666402
G1850315,365637392256,55001,1780565121.37,1780565121.37,3.7268367,4.0831394,4.1005917,765.99377,765.99744,766,.0048697568,.0048653614,.0053304872,.0053532529
G1850315,365637392256,55003,5937192079.19,2729908300.01,5.7002373,4.5600944,4.1521835,765.99377,765.99744,766,.007466163,.0074416236,.0059531457,.0054206052
G1850315,365637392256,55005,2304475941.6,2304475941.6,4.8287568,5.6300888,4.9517059,765.99377,765.99744,766,.0063026263,.0063039111,.0073500099,.0064643682
G1850315,365637392256,55007,5287967342.28,3913965735.84,8.207839,7.2199392,6.5469532,765.99377,765.99744,766,.010704501,.010715282,.0094255395,.0085469363
G1850315,365637392256,55009,1594741886.75,1384999441.97,2.9035389,3.3588743,3.9289443,765.99377,765.99744,766,.0037879043,.0037905516,.004384968,.0051291701
G1850315,365637392256,55011,1837840369.66,1837840124.78,3.8420565,4.2900724,4.3630619,765.99377,765.99744,766,.005026401,.0050157802,.0056006354,.0056959032
G1850315,365637392256,55013,2279771150.18,2279771150.18,4.7910485,4.8048811,4.8142147,765.99377,765.99744,766,.0062350603,.0062546832,.0062727118,.0062848758
G1850315,365637392256,55015,1028425267.9,1028425267.9,2.1556575,1.9078203,2.0470958,765.99377,765.99744,766,.0028126917,.0028141972,.0024906355,.0026724488
G1850315,365637392256,55017,2696861861.3,2696861861.3,5.6415801,6.4805326,6.2184615,765.99377,765.99744,766,.0073757824,.007365047,.0084602535,.0081180958
